,page_URL,artist,artist_nationality,artist_birthdate,title,image_URL,year,gallery,gallery_location,medium,medium_details,size_inches,size_cm,condition,classification,signed,authenticated,framed,currency,price
1092,https://www.artsy.net/artwork/jasper-johns-target-1978,Jasper Johns,American,1930,Target,https://d32dm0rphc51dk.cloudfront.net/XHno8BDSv9tWr4_2QcEyCg/large.jpg,1971,michael lisi / contemporary art,Certificate of authenticity,Mixed Media,Offset lithograph,10 1/2 × 8 1/2 in,26.7 × 21.6 cm,NA,Edition 1/22500,Stamped and signed on recto ,Included,Not included,T,his work is part of a limited edition set.
1093,https://www.artsy.net/artwork/krista-harris-looking-back,Krista Harris,American,1954,Looking Back,https://d32dm0rphc51dk.cloudfront.net/rbDkGTUWKenXSWBEqqK_4g/large.jpg,2014,Park City,Secure payment,Painting,Mixed,48 × 36 × 2 in,121.9 × 91.4 × 5.1 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"6,000"
1094,https://www.artsy.net/artwork/petra-hegge-far-east-by-petra-hegge,Petra Hegge,Follow,NA,Far East | By Petra Hegge,https://d32dm0rphc51dk.cloudfront.net/vG07fN9_VjkNa1T8RawFIQ/large.jpg,2020,Make offer,THROWN,Design/Decorative Art,Dusty pink clay with chamotte,15 7/10 × 4 7/10 in,40 × 12 cm,NA,This is a unique work.,Not signed,NA,Not included,€,340
1095,https://www.artsy.net/artwork/robert-motherwell-untitled-2206,Robert Motherwell,"American, 1915–1991",NA,Untitled,https://d32dm0rphc51dk.cloudfront.net/QM3pDrSA0g-XMgpuESr5zA/large.jpg,1975,Buy now,Make offer,Print,"Aquatint, lift-ground etching and aquatint, and soft-ground etching on buff Arches Cover paper",29 9/10 × 22 2/5 in,75.9 × 56.8 cm,NA,Edition of 96,"Hand-signed by artist, Signed ""R. Motherwell"" in pencil lower right.",NA,Not included,T,his work is part of a limited edition set.
1096,https://www.artsy.net/artwork/yee-wong-disco-in-the-jungle-life-is-beautiful-1,Yee Wong,Follow,NA,Disco in the Jungle: Life is Beautiful,https://d32dm0rphc51dk.cloudfront.net/JiAFs26d1R8jbYuQuTAvRQ/large.jpg,2020,$325,39 1/2 × 32 9/10 in,Print,Hahnemühle 100% cotton rag paper with archival epson inkjet pigments,This work is part of a limited edition set.,13 1/2 × 11 3/10 in,NA,34.3 × 28.7 cm,NA,Included,Not included,E,dition of 250
1097,https://www.artsy.net/artwork/hans-arp-form-heard-and-seen,Hans Arp,"German-French, 1886–1966",NA,Form Heard and Seen,https://d32dm0rphc51dk.cloudfront.net/nUM3T6P_W0_Wkfw3mIWGfw/large.jpg,1951-1952,$750,"$1,450",Print,Woodcut print in two colors on Japan paper,This work is part of a limited edition set.,22 × 15 × 1 in,"Excellent condition.  Deep blacks, crisp lines, full margins.  Minimal bruising to edges of sheet.",55.9 × 38.1 × 2.5 cm,Woodcut print is unsigned but the colophon to the portfolio is numbered and signed in pencil by the artist.,Included,Included,E,dition 23/25
1098,https://www.artsy.net/artwork/rolf-krieger-psycho-ball,Rolf Krieger,German,1960,Psycho ball,https://d32dm0rphc51dk.cloudfront.net/9hxvJjv9idYnlVo7_7sQtA/large.jpg,2020,Buy now,Hamburger Kunstgalerie,Print,Digital C-Print on dibond Aluminum with 4mm thick crystalclear acrylic glass and backframe for easy hanging.,31 1/2 × 47 1/5 × 7/10 in,80 × 120 × 1.7 cm,NA,"Editions 1, 2 of 5","Hand-signed by artist, Hand signed on the back",Included,Not included,T,his work is part of a limited edition set.
1099,https://www.artsy.net/artwork/donald-robertson-vampire-tulips,Donald Robertson,American,NA,Vampire Tulips,https://d32dm0rphc51dk.cloudfront.net/SWDqJ6duWqjwxI4iy0SUsA/large.jpg,2020,"SFA, LLC.",Certificate of authenticity,Painting,Acrylic on Canvas,36 × 36 × 3 in,91.4 × 91.4 × 7.6 cm,Excellent,This is a unique work.,Hand-signed by artist,Included,Not included,$,"3,350"
1100,https://www.artsy.net/artwork/friedel-dzubas-1915-1994-tartar-sketch,Friedel Dzubas (1915-1994),"German, 1915–1994",NA,Tartar - Sketch,https://d32dm0rphc51dk.cloudfront.net/tX_D-zoK2G0LWjbeXTuu_A/large.jpg,1973,Bookstein Projects,New York,Painting,Acrylic on canvas,6 × 6 in,15.2 × 15.2 cm,NA,This is a unique work.,Sticker label,NA,Included,$,"8,000"
1101,https://www.artsy.net/artwork/greg-gossel-he-says-he-loves-me-dot-dot-dot,Greg Gossel,American,1982,He Says He Loves Me...,https://d32dm0rphc51dk.cloudfront.net/JfeSMhKZTmk5h_1R_42t0Q/large.jpg,2018,Chicago,Certificate of authenticity,Painting,Acrylic paint and silkscreen ink on cradled wood panel,30 × 40 × 1 1/2 in,76.2 × 101.6 × 3.8 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"4,500"
1102,https://www.artsy.net/artwork/polly-apfelbaum-target-practice-10,Polly Apfelbaum,American,1955,Target Practice 10,https://d32dm0rphc51dk.cloudfront.net/QMOr5e4Qi5QDka9IiibOcg/large.jpg,2020,"Durham, New York",Secure payment,Print,Woodblock Monoprint,14 × 14 in,35.6 × 35.6 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"3,000"
1103,https://www.artsy.net/artwork/ed-ruscha-blue-suds-9,Ed Ruscha,American,1937,Blue Suds,https://d32dm0rphc51dk.cloudfront.net/0M1Z0OcljsisphAbbJwrTg/large.jpg,1971,Hamilton-Selway Fine Art,Los Angeles,Print,Screenprint in colors on white Arches paper,18 × 24 in,45.7 × 61 cm,Excellent Condition,Edition of 100,"Hand-signed by artist, Signed in pencil, dated and numbered",NA,Included,T,his work is part of a limited edition set.
1104,https://www.artsy.net/artwork/teresa-brutcher-amphitrite-the-sorceress,Teresa Brutcher,American,1955,Amphitrite,https://d32dm0rphc51dk.cloudfront.net/Zt3Wfmz2b2qjFY-M3sGMzg/large.jpg,The Sorceress,Chicago,Certificate of authenticity,Painting,Oil on canvas,10 × 8 in,25.4 × 20.3 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,800
1105,https://www.artsy.net/artwork/romeo-tabuena-romeo-tabuena-original-painting-oil-on-board-signed-music-portrait-framed-art,Romeo Tabuena,"Philippine, 1921–2015",NA,Romeo Tabuena Original Painting Oil On Board Signed Music Portrait Framed Art,https://d32dm0rphc51dk.cloudfront.net/oC7ox5l-6X4O3m-uwSjHAg/large.jpg,1962,Original Art Broker,Certificate of authenticity,Painting,Oil Paint on Board,16 × 20 in,40.6 × 50.8 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"6,895"
1106,https://www.artsy.net/artwork/jon-james-paradox-of-knowledge,Jon James,American,NA,Paradox of Knowledge ,https://d32dm0rphc51dk.cloudfront.net/yObua62AJQ-pVUIhZ-_A8g/large.jpg,2019,Red Fox Art Gallery,Pound Ridge,Painting,Acrylic on Canvas,62 × 62 × 2 in,157.5 × 157.5 × 5.1 cm,NA,This is a unique work.,"Hand-signed by artist, on the verso ",Included,Not included,$,"11,000"
1107,https://www.artsy.net/artwork/domingo-zapata-panda-4,Domingo Zapata,Spanish-American,1974,Panda,https://d32dm0rphc51dk.cloudfront.net/pDrm7ZQvf40_FzDBH8Xjiw/large.jpg,2019,BOCCARA ART,"New York, Monterrey, Miami, Brea, Moscow, Monaco",Painting,Oil on canvas,40 × 30 × 2 in,101.6 × 76.2 × 5.1 cm,Perfect,This is a unique work.,Hand-signed by artist,Included,Not included,$,"50,000"
1108,https://www.artsy.net/artwork/peter-max-flower-jumper,Peter Max,American,1937,Flower Jumper,https://d32dm0rphc51dk.cloudfront.net/TmUdEZvyY6DqCTgVEwZugA/large.jpg,1985-2015,QART.COM,Certificate of authenticity,Painting,Paper,11 × 8 1/2 in,27.9 × 21.6 cm,NA,This is a unique work.,"Hand-signed by artist, Hand Signed",Included,Included,$,"1,900"
1109,https://www.artsy.net/artwork/helmut-newton-david-hockney-piscine-royale-paris-france,Helmut Newton,"German-Australian, 1920–2004",NA,David Hockney,https://d32dm0rphc51dk.cloudfront.net/QJAnn53JFn8lu9TzK2cnCw/large.jpg,Piscine Royale,New York,Certificate of authenticity,Photography,Gelatin silver print; printed c.1975,12 3/8 × 8 1/4 in,31.4 × 21 cm,NA,This is a unique work.,"Signed, titled, and dated in pencil on print verso.",Included,Not included,$,"20,000"
1110,https://www.artsy.net/artwork/huguette-arthur-bertrand-migration,Huguette Arthur Bertrand,"French, 1920–2005",NA,Migration,https://d32dm0rphc51dk.cloudfront.net/dx_nqIN6zEbw7QIRQaPsnA/large.jpg,1965,Make offer,Gallery Diane de Polignac,Painting,Oil on canvas,24 × 24 in,61 × 61 cm,Good condition,This is a unique work.,"Hand-signed by artist, Signed “Hug Arthur Bertrand“ lower left",Included,Not included,€,"7,000"
1111,https://www.artsy.net/artwork/scott-froschauer-you-are-alive-contemporary-street-sign-sculpture,Scott Froschauer,American,1969,"""You Are Alive"" - Contemporary Street Sign Sculpture",https://d32dm0rphc51dk.cloudfront.net/-ErDzfP_LZT-bo3bTikJvA/large.jpg,2019,61 × 61 cm,"$1,675",Sculpture,Stainless Steel,This is a unique work.,12 × 12 in,Excellent - new work.,30.5 × 30.5 cm,"Hand-signed by artist, on rear of aluminum sign",Included,Not included,$,325
1112,https://www.artsy.net/artwork/erro-hommage-a-leger-2,Erró,Icelandic,1932,Hommage à Leger,https://d32dm0rphc51dk.cloudfront.net/HXPLSeRYq_vTMo0b6YuqpQ/large.jpg,2012,Galerie Christiane Vallé,"Clermont-Ferrand, Parentignat, Lanobre",Painting,Acrylic on Canvas,38 4/5 × 27 in,98.5 × 68.5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,"19,500"
1113,https://www.artsy.net/artwork/america-martin-woman-listens-to-the-wind,America Martin,Colombian-American,1980,Woman Listens to the Wind,https://d32dm0rphc51dk.cloudfront.net/63BRP3hTwNvzW8M71JAxHw/large.jpg,2018,Make offer,JoAnne Artman Gallery,Sculpture,"Foam, Urethane Flex Coat, Industrial Paint & Redwood",79 × 48 × 24 in,200.7 × 121.9 × 61 cm,NA,Unique,Hand-signed by artist,NA,Not included,T,his is a unique work.
1114,https://www.artsy.net/artwork/anthony-lister-man,Anthony Lister,Australian,1979,Man,https://d32dm0rphc51dk.cloudfront.net/Ki6VaJ_lWAyiS7-u6oTb_w/large.jpg,2020,Make offer,StolenSpace Gallery,"Drawing, Collage or other Work on Paper",Lead on Archival Museum Paper,15 1/5 × 11 2/5 in,38.5 × 29 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,£,654
1115,https://www.artsy.net/artwork/c215-tiger,C215,French,1973,Tiger,https://d32dm0rphc51dk.cloudfront.net/fcRIBv-ryQ2p4TEKtUoo5w/large.jpg,2017,Make offer,Mazel Galerie,Painting,Spray paint on canvas,39 2/5 × 39 2/5 in,100 × 100 cm,NA,This is a unique work.,"Hand-signed by artist, stamped by artist's estate",Included,Included,€,"6,000"
1116,https://www.artsy.net/artwork/ryan-callanan-ryca-the-long-suffering-trooper-gold,Ryan Callanan (RYCA),British,1982,THE LONG SUFFERING TROOPER (GOLD),https://d32dm0rphc51dk.cloudfront.net/ZpscYuECCgJArtL6TNey1w/large.jpg,2013,Robert Fontaine Gallery,Miami Beach,Sculpture,"23 carat gold, hand cast and painted",19 × 11 1/2 × 1 in,48.3 × 29.2 × 2.5 cm,NA,Edition of 12,"Hand-signed by artist, Signed and numbered",Included,Not included,T,his work is part of a limited edition set.
1117,https://www.artsy.net/artwork/nobuyoshi-araki-flower-147,Nobuyoshi Araki,Japanese,1940,Flower,https://d32dm0rphc51dk.cloudfront.net/07hC6OrO1pxdkJA5hFjo5Q/large.jpg,2006-2009,Make offer,Grob Gallery,Photography,Polaroid,4 1/5 × 3 1/2 × 1/10 in,10.7 × 8.8 × 0.2 cm,NA,This is a unique work.,"Hand-signed by artist, Signed on the back",Included,Not included,$,"1,000"
1118,https://www.artsy.net/artwork/erin-cone-alluvion-2,Erin Cone,American,1981,Alluvion 2,https://d32dm0rphc51dk.cloudfront.net/wxppUZ1HGmq70rvSL1x_uw/large.jpg,2020,Santa Fe,Certificate of authenticity,Painting,Acrylic on canvas,48 × 72 in,121.9 × 182.9 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"20,000"
1119,https://www.artsy.net/artwork/jeffrey-cheung-listening,Jeffrey Cheung,American,1989,Listening,https://d32dm0rphc51dk.cloudfront.net/VxFXMpa3qxzdfuSvj_iu6g/large.jpg,2020,Make offer,Bim Bam Gallery,Painting,Acrylic airbrush on raw canvas,51 1/5 × 38 1/5 in,130 × 97 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,€,"4,600"
1120,https://www.artsy.net/artwork/charles-levier-charles-levier-large-original-french-seascape-gouache-painting-signed-artwork,Charles Levier,"French, 1920–2003",NA,Charles Levier Large Original French Seascape Gouache Painting Signed Artwork,https://d32dm0rphc51dk.cloudfront.net/54dh6mCMjFh-ho2OGa1PZA/large.jpg,20th Century,Original Art Broker,Certificate of authenticity,Painting,Gouache Paint on Paper,30 × 36 in,76.2 × 91.4 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"1,795"
1121,https://www.artsy.net/artwork/hunt-slonem-atun-sache-preserve,Hunt Slonem,American,1951,Atun Sache Preserve,https://d32dm0rphc51dk.cloudfront.net/QjJ-e2DxDF7TMtezZemxVQ/large.jpg,2019,Madison Gallery,Solana Beach,Painting,Oil on canvas,40 × 30 in,101.6 × 76.2 cm,NA,This is a unique work.,"Hand-signed by artist, In verso ",Included,Not included,$,"24,000"
1122,https://www.artsy.net/artwork/rafel-bestard-green-coat,Rafel Bestard,Spanish,1967,Green Coat,https://d32dm0rphc51dk.cloudfront.net/zuQB-WzWPdN-CKzRuklGFw/large.jpg,2020,Make offer,Galeria Contrast,Painting,Oil on canvas,57 1/2 × 44 9/10 × 1 1/5 in,146 × 114 × 3 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"13,000"
1123,https://www.artsy.net/artwork/kristian-touborg-summer-night-plasticity-excessive-impressionism-vi,Kristian Touborg,Danish,1987,Summer Night Plasticity (Excessive Impressionism) VI,https://d32dm0rphc51dk.cloudfront.net/wqCDgvcxbgRQcK-BWJiJ7Q/large.jpg,2018,Make offer,Eduardo Secci Contemporary,Mixed Media,"Digital polyester print sewn on canvas with pigments, ink and oil pastel",81 9/10 × 60 1/5 in,208 × 153 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"12,400"
1124,https://www.artsy.net/artwork/nicole-leidenfrost-blumenvase,Nicole Leidenfrost,German,1974,Blumenvase,https://d32dm0rphc51dk.cloudfront.net/NwGiLG_KuOIYN_BoA7pVMw/large.jpg,2017,Make offer,Hamburger Kunstgalerie,Painting,Acrylic on canvas,35 2/5 × 27 3/5 × 4/5 in,90 × 70 × 2 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"3,800"
1125,https://www.artsy.net/artwork/mr-brainwash-aquaman-hand-embellished,Mr. Brainwash,French,1966,Aquaman (Hand-Embellished),https://d32dm0rphc51dk.cloudfront.net/2Xpqv96KK55UGUn3i6gLkQ/large.jpg,2019,DANE FINE ART,Philadelphia,Mixed Media,Silkscreen with Acrylic Hand Embellishment on paper,49 × 37 in,124.5 × 94 cm,Mint Unframed,This is a unique work.,"Hand-signed by artist, Hand signed and numbered where each was unique",Included,Not included,$,"4,450"
1126,https://www.artsy.net/artwork/thomas-hammer-109-virginis,Thomas Hammer,American,1985,109 Virginis,https://d32dm0rphc51dk.cloudfront.net/srjHp6DTRO5B00B27-yYXA/large.jpg,2018,"Los Angeles, Zürich",Certificate of authenticity,Painting,Ink on Paper,62 × 42 in,157.5 × 106.7 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"3,200"
1127,https://www.artsy.net/artwork/mel-bochner-blah-blah-blah-309,Mel Bochner,American,1940,BLAH BLAH BLAH,https://d32dm0rphc51dk.cloudfront.net/YsKyt_Peob-3boT0r24A_g/large.jpg,2016,Gallery Art,Aventura,"Drawing, Collage or other Work on Paper","COLLAGE, ENGRAVING & EMBOSSMENT",14 3/4 × 15 1/4 in,37.5 × 38.7 cm,Excellent,This is a unique work.,"Hand-signed by artist, Hand signed and dated on front by the artist.",Included,Included,$,"29,500"
1128,https://www.artsy.net/artwork/jordan-kerwick-12-18-months-if-by-sea,Jordan Kerwick,Australian,1982,12 - 18 months if by sea,https://d32dm0rphc51dk.cloudfront.net/mJRSVpWB5BJpKBMzBdOo6w/large.jpg,2020,Make offer,Everyday Gallery,Painting,"Oil, spray, acrylic and charcoal on canvas",70 9/10 × 63 in,180 × 160 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,"13,900"
1129,https://www.artsy.net/artwork/eugene-galien-laloue-along-the-seine-paris,Eugène Galien-Laloue,"French, 1854–1941",NA,Along the Seine,https://d32dm0rphc51dk.cloudfront.net/ap_uwatqz1C7-VoSdOIw9Q/large.jpg,Paris,Make offer,Haynes Fine Art,Painting,Gouache on paper,17 1/2 × 22 1/4 in,44.5 × 56.5 cm,Good condition. Professionally cleaned and ready to hang,This is a unique work.,"Hand-signed by artist, Signed lower left",NA,Included,£,"18,950"
1130,https://www.artsy.net/artwork/christo-cratere-1,Christo,"American-Bulgarian, 1935–2020",NA,Cratère,https://d32dm0rphc51dk.cloudfront.net/6mSbagSOC05s8pPTwCD-mg/large.jpg,1959,Make offer,SAGE Paris,Mixed Media,Mixed media,22 4/5 × 16 1/2 × 3 9/10 in,58 × 42 × 10 cm,Perfect,This is a unique work.,Hand-signed by artist,Included,Included,€,"90,000"
1131,https://www.artsy.net/artwork/alex-kanevsky-flower,Alex Kanevsky,Russian,1963,Flower?,https://d32dm0rphc51dk.cloudfront.net/llbluYnoClyeN4tM_rTZgQ/large.jpg,2019,Hollis Taggart,"New York, Southport",Painting,Oil on board,18 × 18 in,45.7 × 45.7 cm,NA,This is a unique work.,Sticker label,NA,Included,$,"12,000"
1132,https://www.artsy.net/artwork/reeve-schley-posting-patterns,Reeve Schley,American,1936,Posting Patterns,https://d32dm0rphc51dk.cloudfront.net/c3m68_0VviOw4IIpd6SZwg/large.jpg,2009,Geary,"New York, Millerton",Painting,Oil on canvas,46 × 60 in,116.8 × 152.4 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"20,000"
1133,https://www.artsy.net/artwork/salvador-dali-homage-to-newton-5,Salvador Dalí,"Spanish, 1904–1989",NA,HOMAGE TO NEWTON,https://d32dm0rphc51dk.cloudfront.net/XUIjW5-pOkm2mbjUWP89rA/large.jpg,1981,Make offer,Gallery Art,Sculpture,BRONZE,14 3/5 × 6 3/10 × 2 4/5 in,37.1 × 16 × 7.1 cm,Excellent,Edition of 350,Incised signature by the artist.,Included,Not included,T,his work is part of a limited edition set.
1134,https://www.artsy.net/artwork/pose-wired-hpm,POSE,American,1980,Wired (HPM),https://d32dm0rphc51dk.cloudfront.net/Rb_hmdP4ftoKj-jSJWgOPw/large.jpg,2015,End to End Gallery,Hollywood,Painting,HPM on Wood,48 × 36 in,121.9 × 91.4 cm,Very Good Condition ,This is a unique work.,Hand-signed by artist,Included,Included,$,"12,500"
1135,https://www.artsy.net/artwork/salvador-dali-hommage-a-rafael,Salvador Dalí,"Spanish, 1904–1989",NA,HOMMAGE A RAFAEL,https://d32dm0rphc51dk.cloudfront.net/ksYgvm2a_GKiurHw5O3bDw/large.jpg,1947,Make offer,AUTOGRAPHES DES SIECLES,"Drawing, Collage or other Work on Paper",Ink on paper,9 2/5 × 5 9/10 in,24 × 15 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"45,000"
1136,https://www.artsy.net/artwork/george-shaw-b-1966-by-pass,George Shaw (b. 1966),British,1966,By Pass,https://d32dm0rphc51dk.cloudfront.net/Os-KuP74NjZn0FVSkZkeFA/large.jpg,2013 -2014,Anthony Wilkinson Gallery,Certificate of authenticity,"Drawing, Collage or other Work on Paper",Pencil on paper,8 3/10 × 11 7/10 in,21 × 29.6 cm,In excellent condition,This is a unique work.,"Hand-signed by artist, Titled, signed and dated on reverse",Included,Not included,£,"4,200"
1137,https://www.artsy.net/artwork/ben-vautier-un-risque-a-courir,Ben Vautier,French,1935,Un risque à courir,https://d32dm0rphc51dk.cloudfront.net/ZQGt1ZjARFDAk5Am7m_jvg/large.jpg,13200,Make offer,Galerie Eva Vautier,Painting,Acrylique sur toile,15 7/10 × 15 7/10 in,40 × 40 cm,NA,This is a unique work.,Oeuvre signée lors de l'acquisition par la main de l'artiste,Included,Not included,€,"13,200"
1138,https://www.artsy.net/artwork/michael-loew-untitled-number-253-monhegan-rocks-and-sky,Michael Loew,"American, 1907–1985",NA,Untitled #253 (Monhegan Rocks and Sky),https://d32dm0rphc51dk.cloudfront.net/wwHLpMOlIY7XBnAgizGd8Q/large.jpg,1973,Orleans,Certificate of authenticity,Painting,Watercolor,22 × 30 in,55.9 × 76.2 cm,Excellent original condition,This is a unique work.,"Hand-signed by artist, Signed on verso",Included,Not included,$,"2,500"
